index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,State,District,Year,Area Units,Production Units,Yield,Year_Normalized
141257,Meghalaya,WEST GARO HILLS,2003,Whole Year,Potato,437.0,3330.0,Meghalaya,WEST GARO HILLS,2003-04,Hectare,Tonnes,7.620137299771167,2003
141258,Meghalaya,WEST GARO HILLS,2003,Whole Year,Sugarcane,41.0,128.0,Meghalaya,WEST GARO HILLS,2003-04,Hectare,Tonnes,3.1219512195121952,2003
141259,Meghalaya,WEST GARO HILLS,2003,Whole Year,Sweet potato,487.0,1618.0,Meghalaya,WEST GARO HILLS,2003-04,Hectare,Tonnes,3.3223819301848048,2003
141260,Meghalaya,WEST GARO HILLS,2003,Whole Year,Tapioca,1102.0,5486.0,Meghalaya,WEST GARO HILLS,2003-04,Hectare,Tonnes,4.978221415607986,2003
141261,Meghalaya,WEST GARO HILLS,2003,Whole Year,Tobacco,343.0,241.0,Meghalaya,WEST GARO HILLS,2003-04,Hectare,Tonnes,0.7026239067055393,2003
141262,Meghalaya,WEST GARO HILLS,2003,Whole Year,Turmeric,347.0,1722.0,Meghalaya,WEST GARO HILLS,2003-04,Hectare,Tonnes,4.962536023054755,2003
141263,Meghalaya,WEST GARO HILLS,2004,Autumn,Rice,16417.0,17899.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,1.090272278735457,2004
141264,Meghalaya,WEST GARO HILLS,2004,Kharif,Arhar/Tur,612.0,475.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.7761437908496732,2004
141265,Meghalaya,WEST GARO HILLS,2004,Kharif,Castor seed,19.0,11.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.5789473684210527,2004
141266,Meghalaya,WEST GARO HILLS,2004,Kharif,Cotton(lint),4362.0,4129.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Bales,0.9465841357175608,2004
141268,Meghalaya,WEST GARO HILLS,2004,Kharif,Jute,3456.0,17700.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Bales,5.121527777777778,2004
141269,Meghalaya,WEST GARO HILLS,2004,Kharif,Maize,4325.0,6568.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,1.5186127167630057,2004
141270,Meghalaya,WEST GARO HILLS,2004,Kharif,Mesta,3300.0,14955.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Bales,4.531818181818182,2004
141271,Meghalaya,WEST GARO HILLS,2004,Kharif,Sesamum,1111.0,592.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.5328532853285328,2004
141272,Meghalaya,WEST GARO HILLS,2004,Kharif,Small millets,1054.0,572.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.5426944971537002,2004
141273,Meghalaya,WEST GARO HILLS,2004,Kharif,Soyabean,119.0,87.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.7310924369747899,2004
141274,Meghalaya,WEST GARO HILLS,2004,Kharif,Sweet potato,502.0,1669.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,3.324701195219124,2004
141275,Meghalaya,WEST GARO HILLS,2004,Rabi,Gram,264.0,174.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.6590909090909091,2004
141276,Meghalaya,WEST GARO HILLS,2004,Rabi,Linseed,75.0,35.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.4666666666666667,2004
141278,Meghalaya,WEST GARO HILLS,2004,Rabi,Rapeseed &Mustard,5957.0,4084.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.685579989927816,2004
141279,Meghalaya,WEST GARO HILLS,2004,Rabi,Wheat,798.0,1494.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,1.8721804511278195,2004
141280,Meghalaya,WEST GARO HILLS,2004,Summer,Rice,8701.0,36482.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,4.19285139639122,2004
141281,Meghalaya,WEST GARO HILLS,2004,Whole Year,Arecanut,2736.0,3995.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,1.4601608187134505,2004
141282,Meghalaya,WEST GARO HILLS,2004,Whole Year,Banana,1646.0,19266.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,11.704738760631836,2004
141283,Meghalaya,WEST GARO HILLS,2004,Whole Year,Black pepper,338.0,154.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.4556213017751479,2004
141284,Meghalaya,WEST GARO HILLS,2004,Whole Year,Coriander,17.0,120.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,7.0588235294117645,2004
141285,Meghalaya,WEST GARO HILLS,2004,Whole Year,Dry chillies,888.0,549.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.6182432432432432,2004
141286,Meghalaya,WEST GARO HILLS,2004,Whole Year,Garlic,218.0,943.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,4.325688073394495,2004
141287,Meghalaya,WEST GARO HILLS,2004,Whole Year,Potato,441.0,3380.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,7.6643990929705215,2004
141288,Meghalaya,WEST GARO HILLS,2004,Whole Year,Sugarcane,45.0,139.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,3.088888888888889,2004
141289,Meghalaya,WEST GARO HILLS,2004,Whole Year,Sweet potato,502.0,1669.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,3.324701195219124,2004
141290,Meghalaya,WEST GARO HILLS,2004,Whole Year,Tapioca,1109.0,5538.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,4.993688007213706,2004
141291,Meghalaya,WEST GARO HILLS,2004,Whole Year,Tobacco,343.0,240.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,0.6997084548104956,2004
141292,Meghalaya,WEST GARO HILLS,2004,Whole Year,Turmeric,353.0,1752.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,4.963172804532578,2004
141293,Meghalaya,WEST GARO HILLS,2004,Winter,Rice,17554.0,21141.0,Meghalaya,WEST GARO HILLS,2004-05,Hectare,Tonnes,1.2043408909650222,2004
141294,Meghalaya,WEST GARO HILLS,2005,Autumn,Rice,16422.0,18884.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,1.1499208379003776,2005
141295,Meghalaya,WEST GARO HILLS,2005,Kharif,Arhar/Tur,615.0,481.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.7821138211382114,2005
141296,Meghalaya,WEST GARO HILLS,2005,Kharif,Castor seed,19.0,11.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.5789473684210527,2005
141297,Meghalaya,WEST GARO HILLS,2005,Kharif,Cotton(lint),4378.0,4123.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Bales,0.9417542256738236,2005
141299,Meghalaya,WEST GARO HILLS,2005,Kharif,Jute,3456.0,32371.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Bales,9.366608796296296,2005
141300,Meghalaya,WEST GARO HILLS,2005,Kharif,Maize,4319.0,6599.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,1.5278999768464925,2005
141301,Meghalaya,WEST GARO HILLS,2005,Kharif,Mesta,3303.0,15049.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Bales,4.55616106569785,2005
141302,Meghalaya,WEST GARO HILLS,2005,Kharif,Sesamum,1119.0,599.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.5352993744414656,2005
141303,Meghalaya,WEST GARO HILLS,2005,Kharif,Small millets,1056.0,581.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.5501893939393939,2005
141304,Meghalaya,WEST GARO HILLS,2005,Rabi,Gram,271.0,179.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.6605166051660517,2005
141305,Meghalaya,WEST GARO HILLS,2005,Rabi,Linseed,78.0,37.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.4743589743589743,2005
141307,Meghalaya,WEST GARO HILLS,2005,Rabi,Rapeseed &Mustard,5942.0,4094.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.6889936048468529,2005
141308,Meghalaya,WEST GARO HILLS,2005,Rabi,Wheat,605.0,1130.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,1.8677685950413223,2005
141309,Meghalaya,WEST GARO HILLS,2005,Summer,Rice,9312.0,39082.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,4.196950171821306,2005
141310,Meghalaya,WEST GARO HILLS,2005,Whole Year,Arecanut,2767.0,4992.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,1.8041199855439105,2005
141311,Meghalaya,WEST GARO HILLS,2005,Whole Year,Banana,1681.0,20068.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,11.93813206424747,2005
141312,Meghalaya,WEST GARO HILLS,2005,Whole Year,Dry chillies,895.0,559.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.6245810055865921,2005
141313,Meghalaya,WEST GARO HILLS,2005,Whole Year,Potato,452.0,3465.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,7.665929203539823,2005
141314,Meghalaya,WEST GARO HILLS,2005,Whole Year,Sugarcane,41.0,128.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,3.1219512195121952,2005
141315,Meghalaya,WEST GARO HILLS,2005,Whole Year,Sweet potato,506.0,1670.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,3.300395256916996,2005
141316,Meghalaya,WEST GARO HILLS,2005,Whole Year,Tapioca,1108.0,5561.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,5.018953068592058,2005
141317,Meghalaya,WEST GARO HILLS,2005,Whole Year,Tobacco,345.0,244.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,0.7072463768115942,2005
141318,Meghalaya,WEST GARO HILLS,2005,Whole Year,Turmeric,358.0,1779.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,4.96927374301676,2005
141319,Meghalaya,WEST GARO HILLS,2005,Winter,Rice,17554.0,32273.0,Meghalaya,WEST GARO HILLS,2005-06,Hectare,Tonnes,1.838498347954882,2005
141320,Meghalaya,WEST GARO HILLS,2006,Autumn,Rice,16426.0,19645.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,1.195969803969317,2006
141321,Meghalaya,WEST GARO HILLS,2006,Kharif,Banana,1675.0,20467.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,12.21910447761194,2006
141323,Meghalaya,WEST GARO HILLS,2006,Kharif,Maize,4341.0,6707.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,1.5450357060585118,2006
141324,Meghalaya,WEST GARO HILLS,2006,Kharif,Mesta,3303.0,15063.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Bales,4.560399636693915,2006
141325,Meghalaya,WEST GARO HILLS,2006,Kharif,Soyabean,125.0,90.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.72,2006
141326,Meghalaya,WEST GARO HILLS,2006,Kharif,Tapioca,1118.0,5623.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,5.029516994633274,2006
141327,Meghalaya,WEST GARO HILLS,2006,Rabi,Arecanut,3276.0,5850.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,1.7857142857142858,2006
141328,Meghalaya,WEST GARO HILLS,2006,Rabi,Castor seed,19.0,11.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.5789473684210527,2006
141329,Meghalaya,WEST GARO HILLS,2006,Rabi,Cotton(lint),4379.0,4126.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Bales,0.9422242521123544,2006
141330,Meghalaya,WEST GARO HILLS,2006,Rabi,Dry chillies,904.0,565.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.625,2006
141331,Meghalaya,WEST GARO HILLS,2006,Rabi,Gram,279.0,183.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.6559139784946236,2006
141332,Meghalaya,WEST GARO HILLS,2006,Rabi,Jute,3436.0,32408.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Bales,9.431897555296857,2006
141333,Meghalaya,WEST GARO HILLS,2006,Rabi,Linseed,82.0,39.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.4756097560975609,2006
141335,Meghalaya,WEST GARO HILLS,2006,Rabi,Potato,450.0,3434.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,7.631111111111111,2006
141336,Meghalaya,WEST GARO HILLS,2006,Rabi,Rapeseed &Mustard,6003.0,4142.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.6899883391637515,2006
141337,Meghalaya,WEST GARO HILLS,2006,Rabi,Rice,9339.0,39202.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,4.197665702966057,2006
141338,Meghalaya,WEST GARO HILLS,2006,Rabi,Sesamum,1128.0,606.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.5372340425531915,2006
141339,Meghalaya,WEST GARO HILLS,2006,Rabi,Small millets,1056.0,561.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.53125,2006
141340,Meghalaya,WEST GARO HILLS,2006,Rabi,Sweet potato,507.0,1672.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,3.297830374753452,2006
141341,Meghalaya,WEST GARO HILLS,2006,Rabi,Tobacco,341.0,240.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,0.7038123167155426,2006
141342,Meghalaya,WEST GARO HILLS,2006,Rabi,Turmeric,377.0,1973.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,5.23342175066313,2006
141343,Meghalaya,WEST GARO HILLS,2006,Rabi,Wheat,600.0,1122.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,1.87,2006
141344,Meghalaya,WEST GARO HILLS,2006,Whole Year,Sugarcane,42.0,131.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,3.119047619047619,2006
141345,Meghalaya,WEST GARO HILLS,2006,Winter,Rice,17205.0,31175.0,Meghalaya,WEST GARO HILLS,2006-07,Hectare,Tonnes,1.8119732635861667,2006
141346,Meghalaya,WEST GARO HILLS,2007,Autumn,Rice,16469.0,19634.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,1.1921792458558504,2007
141347,Meghalaya,WEST GARO HILLS,2007,Kharif,Arhar/Tur,622.0,489.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.7861736334405145,2007
141348,Meghalaya,WEST GARO HILLS,2007,Kharif,Castor seed,20.0,11.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.55,2007
141349,Meghalaya,WEST GARO HILLS,2007,Kharif,Cotton(lint),4379.0,4128.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Bales,0.9426809773920988,2007
141350,Meghalaya,WEST GARO HILLS,2007,Kharif,Jute,3456.0,32397.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Bales,9.374131944444445,2007
141351,Meghalaya,WEST GARO HILLS,2007,Kharif,Maize,4428.0,7095.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,1.6023035230352305,2007
141352,Meghalaya,WEST GARO HILLS,2007,Kharif,Mesta,3288.0,14979.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Bales,4.555656934306569,2007
141353,Meghalaya,WEST GARO HILLS,2007,Kharif,Sesamum,1129.0,607.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.537643932683791,2007
141354,Meghalaya,WEST GARO HILLS,2007,Kharif,Small millets,1059.0,562.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.5306893295561851,2007
141355,Meghalaya,WEST GARO HILLS,2007,Rabi,Gram,281.0,184.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.6548042704626335,2007
141356,Meghalaya,WEST GARO HILLS,2007,Rabi,Linseed,82.0,39.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.4756097560975609,2007
141358,Meghalaya,WEST GARO HILLS,2007,Rabi,Rapeseed &Mustard,6007.0,4149.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.6906941901115365,2007
141359,Meghalaya,WEST GARO HILLS,2007,Rabi,Wheat,567.0,1060.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,1.8694885361552027,2007
141360,Meghalaya,WEST GARO HILLS,2007,Summer,Rice,11005.0,47312.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,4.299136756019991,2007
141361,Meghalaya,WEST GARO HILLS,2007,Whole Year,Sugarcane,42.0,131.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,3.119047619047619,2007
141362,Meghalaya,WEST GARO HILLS,2007,Whole Year,Tobacco,340.0,239.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,0.7029411764705882,2007
141363,Meghalaya,WEST GARO HILLS,2007,Winter,Rice,17581.0,31149.0,Meghalaya,WEST GARO HILLS,2007-08,Hectare,Tonnes,1.771742221716626,2007
141364,Meghalaya,WEST GARO HILLS,2008,Autumn,Rice,16455.0,20441.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,1.2422364023093284,2008
141365,Meghalaya,WEST GARO HILLS,2008,Kharif,Arhar/Tur,622.0,490.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.7877813504823151,2008
141366,Meghalaya,WEST GARO HILLS,2008,Kharif,Castor seed,18.0,10.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.5555555555555556,2008
141367,Meghalaya,WEST GARO HILLS,2008,Kharif,Cotton(lint),4382.0,3581.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Bales,0.8172067549064355,2008
141369,Meghalaya,WEST GARO HILLS,2008,Kharif,Jute,3433.0,32122.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Bales,9.356830760267988,2008
141370,Meghalaya,WEST GARO HILLS,2008,Kharif,Maize,4428.0,7055.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,1.5932700993676605,2008
141371,Meghalaya,WEST GARO HILLS,2008,Kharif,Mesta,3288.0,15000.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Bales,4.562043795620438,2008
141372,Meghalaya,WEST GARO HILLS,2008,Kharif,Sesamum,1116.0,600.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.5376344086021505,2008
141373,Meghalaya,WEST GARO HILLS,2008,Kharif,Small millets,1044.0,550.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.5268199233716475,2008
141374,Meghalaya,WEST GARO HILLS,2008,Kharif,Soyabean,134.0,100.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.746268656716418,2008
141375,Meghalaya,WEST GARO HILLS,2008,Rabi,Black pepper,336.0,151.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.4494047619047619,2008
141376,Meghalaya,WEST GARO HILLS,2008,Rabi,Gram,286.0,188.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.6573426573426573,2008
141377,Meghalaya,WEST GARO HILLS,2008,Rabi,Linseed,90.0,43.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.4777777777777778,2008
141379,Meghalaya,WEST GARO HILLS,2008,Rabi,Rapeseed &Mustard,5982.0,4122.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.6890672016048145,2008
141380,Meghalaya,WEST GARO HILLS,2008,Rabi,Wheat,360.0,678.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,1.8833333333333333,2008
141381,Meghalaya,WEST GARO HILLS,2008,Summer,Rice,11971.0,45214.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,3.776960989056888,2008
141382,Meghalaya,WEST GARO HILLS,2008,Whole Year,Arecanut,3685.0,6847.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,1.8580732700135685,2008
141383,Meghalaya,WEST GARO HILLS,2008,Whole Year,Banana,1769.0,22632.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,12.793668739400792,2008
141384,Meghalaya,WEST GARO HILLS,2008,Whole Year,Dry chillies,918.0,586.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.6383442265795207,2008
141385,Meghalaya,WEST GARO HILLS,2008,Whole Year,Potato,532.0,4145.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,7.791353383458647,2008
141386,Meghalaya,WEST GARO HILLS,2008,Whole Year,Sugarcane,40.0,125.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,3.125,2008
141387,Meghalaya,WEST GARO HILLS,2008,Whole Year,Sweet potato,512.0,1705.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,3.330078125,2008
141388,Meghalaya,WEST GARO HILLS,2008,Whole Year,Tapioca,1140.0,5737.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,5.032456140350877,2008
141389,Meghalaya,WEST GARO HILLS,2008,Whole Year,Tobacco,334.0,222.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,0.6646706586826348,2008
141390,Meghalaya,WEST GARO HILLS,2008,Whole Year,Turmeric,381.0,1904.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,4.997375328083989,2008
141391,Meghalaya,WEST GARO HILLS,2008,Winter,Rice,18100.0,33666.0,Meghalaya,WEST GARO HILLS,2008-09,Hectare,Tonnes,1.86,2008
141392,Meghalaya,WEST GARO HILLS,2009,Autumn,Rice,16440.0,20484.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,1.245985401459854,2009
141393,Meghalaya,WEST GARO HILLS,2009,Kharif,Arhar/Tur,616.0,482.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.7824675324675324,2009
141394,Meghalaya,WEST GARO HILLS,2009,Kharif,Banana,1871.0,22845.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,12.21004810261892,2009
141395,Meghalaya,WEST GARO HILLS,2009,Kharif,Castor seed,18.0,10.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.5555555555555556,2009
141396,Meghalaya,WEST GARO HILLS,2009,Kharif,Cotton(lint),4164.0,3456.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Bales,0.829971181556196,2009
141398,Meghalaya,WEST GARO HILLS,2009,Kharif,Jute,3412.0,32030.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Bales,9.387456037514657,2009
141399,Meghalaya,WEST GARO HILLS,2009,Kharif,Maize,4446.0,7022.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,1.5793972109761585,2009
141400,Meghalaya,WEST GARO HILLS,2009,Kharif,Mesta,3271.0,14363.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Bales,4.39101192295934,2009
141401,Meghalaya,WEST GARO HILLS,2009,Kharif,Sesamum,1106.0,592.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.5352622061482821,2009
141402,Meghalaya,WEST GARO HILLS,2009,Kharif,Small millets,1046.0,555.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.5305927342256214,2009
141403,Meghalaya,WEST GARO HILLS,2009,Kharif,Sweet potato,506.0,1683.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,3.3260869565217392,2009
141404,Meghalaya,WEST GARO HILLS,2009,Kharif,Tapioca,1167.0,5053.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,4.329905741216796,2009
141405,Meghalaya,WEST GARO HILLS,2009,Rabi,Gram,312.0,207.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.6634615384615384,2009
141406,Meghalaya,WEST GARO HILLS,2009,Rabi,Linseed,77.0,36.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.4675324675324675,2009
141407,Meghalaya,WEST GARO HILLS,2009,Rabi,Masoor,299.0,250.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.8361204013377926,2009
141409,Meghalaya,WEST GARO HILLS,2009,Rabi,Peas & beans (Pulses),465.0,386.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.8301075268817204,2009
141410,Meghalaya,WEST GARO HILLS,2009,Rabi,Rapeseed &Mustard,5975.0,4124.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.6902092050209205,2009
141411,Meghalaya,WEST GARO HILLS,2009,Rabi,Tobacco,318.0,220.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.6918238993710691,2009
141412,Meghalaya,WEST GARO HILLS,2009,Rabi,Wheat,348.0,655.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,1.882183908045977,2009
141413,Meghalaya,WEST GARO HILLS,2009,Summer,Rice,12021.0,45583.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,3.79194742533899,2009
141414,Meghalaya,WEST GARO HILLS,2009,Whole Year,Arecanut,4573.0,8747.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,1.9127487426197245,2009
141415,Meghalaya,WEST GARO HILLS,2009,Whole Year,Black pepper,336.0,148.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,0.4404761904761904,2009
141416,Meghalaya,WEST GARO HILLS,2009,Whole Year,Potato,535.0,4055.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,7.579439252336448,2009
141417,Meghalaya,WEST GARO HILLS,2009,Whole Year,Sugarcane,28.0,87.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,3.107142857142857,2009
141418,Meghalaya,WEST GARO HILLS,2009,Winter,Rice,18153.0,33553.0,Meghalaya,WEST GARO HILLS,2009-10,Hectare,Tonnes,1.848344626232579,2009
141419,Meghalaya,WEST GARO HILLS,2010,Autumn,Rice,16478.0,20515.0,Meghalaya,WEST GARO HILLS,2010-11,Hectare,Tonnes,1.2449933244325768,2010
141420,Meghalaya,WEST GARO HILLS,2010,Kharif,Arhar/Tur,608.0,476.0,Meghalaya,WEST GARO HILLS,2010-11,Hectare,Tonnes,0.7828947368421053,2010
141421,Meghalaya,WEST GARO HILLS,2010,Kharif,Banana,1881.0,22981.0,Meghalaya,WEST GARO HILLS,2010-11,Hectare,Tonnes,12.217437533227008,2010
141422,Meghalaya,WEST GARO HILLS,2010,Kharif,Castor seed,16.0,8.0,Meghalaya,WEST GARO HILLS,2010-11,Hectare,Tonnes,0.5,2010
141423,Meghalaya,WEST GARO HILLS,2010,Kharif,Cotton(lint),4125.0,3666.0,Meghalaya,WEST GARO HILLS,2010-11,Hectare,Bales,0.8887272727272727,2010
